Region,Country,Sales Reps,First Name,Last Name,Gender,Age,Rank Levels,Rank,Products,Years,Quarter,Month,Revenue (USD)
Asia,Singapore,Jason W.,Jason,Wong,Male,38,B2,Store 4,Laptops,2019,QTR 4,12,"7,779"
Asia,Singapore,Jason W.,Jason,Wong,Male,38,B2,Store 4,Assessories,2019,QTR 4,12,"5,038"
Asia,Singapore,Jason W.,Jason,Wong,Male,38,B2,Store 4,Tablets,2019,QTR 4,12,"2,849"
Asia,Singapore,Michelle L.,Michelle,Lim,Female,29,D5,Store 5,Smartphones,2019,QTR 4,12,"56,121"
Asia,Singapore,Michelle L.,Michelle,Lim,Female,29,D5,Store 5,Laptops,2019,QTR 4,12,"6,849"
Asia,Singapore,Michelle L.,Michelle,Lim,Female,29,D5,Store 5,Assessories,2019,QTR 4,12,"10,200"
Asia,Singapore,Michelle L.,Michelle,Lim,Female,29,D5,Store 5,Tablets,2019,QTR 4,12,"2,227"
Asia,Taiwan,Dennis C.,Dennis,Cheng,Male,35,B2,Store 4,Smartphones,2019,QTR 4,12,"17,226"
Asia,Taiwan,Dennis C.,Dennis,Cheng,Male,35,B2,Store 4,Laptops,2019,QTR 4,12,"8,321"
Asia,Taiwan,Dennis C.,Dennis,Cheng,Male,35,B2,Store 4,Assessories,2019,QTR 4,12,"10,218"
Asia,Taiwan,Dennis C.,Dennis,Cheng,Male,35,B2,Store 4,Tablets,2019,QTR 4,12,"7,641"
Asia,Taiwan,Aaron C.,Aaron,Cheng,Male,32,D4,Store 3,Smartphones,2019,QTR 4,12,"41,641"
Asia,Taiwan,Aaron C.,Aaron,Cheng,Male,32,D4,Store 3,Laptops,2019,QTR 4,12,"1,587"
Asia,Taiwan,Aaron C.,Aaron,Cheng,Male,32,D4,Store 3,Assessories,2019,QTR 4,12,"2,371"
Asia,Taiwan,Aaron C.,Aaron,Cheng,Male,32,D4,Store 3,Tablets,2019,QTR 4,12,767
U.K.,England,Jansen B.,Jansen,Brown,Male,46,A1,Store 1,Smartphones,2019,QTR 4,12,"181,345"
U.K.,England,Jansen B.,Jansen,Brown,Male,46,A1,Store 1,Laptops,2019,QTR 4,12,"3,586"
U.K.,England,Jansen B.,Jansen,Brown,Male,46,A1,Store 1,Assessories,2019,QTR 4,12,"7,946"
U.K.,England,Jansen B.,Jansen,Brown,Male,46,A1,Store 1,Tablets,2019,QTR 4,12,"8,574"
U.K.,England,Claire P.,Claire,Pullman,Female,38,B2,Store 4,Smartphones,2019,QTR 4,12,"69,259"
U.K.,England,Claire P.,Claire,Pullman,Female,38,B2,Store 4,Laptops,2019,QTR 4,12,"6,831"
U.K.,England,Claire P.,Claire,Pullman,Female,38,B2,Store 4,Assessories,2019,QTR 4,12,"13,938"
U.K.,England,Claire P.,Claire,Pullman,Female,38,B2,Store 4,Tablets,2019,QTR 4,12,"2,513"
U.K.,England,Simon W.,Simon,Walsh,Male,25,D5,Store 5,Smartphones,2019,QTR 4,12,"53,361"
U.K.,England,Simon W.,Simon,Walsh,Male,25,D5,Store 5,Laptops,2019,QTR 4,12,"3,212"
U.K.,England,Simon W.,Simon,Walsh,Male,25,D5,Store 5,Assessories,2019,QTR 4,12,"9,730"
U.K.,England,Simon W.,Simon,Walsh,Male,25,D5,Store 5,Tablets,2019,QTR 4,12,"1,046"
U.K.,Wales,Trevor P.,Trevor,Parr,Male,32,D4,Store 3,Smartphones,2019,QTR 4,12,"100,688"
U.K.,Wales,Trevor P.,Trevor,Parr,Male,32,D4,Store 3,Laptops,2019,QTR 4,12,"10,813"
U.K.,Wales,Trevor P.,Trevor,Parr,Male,32,D4,Store 3,Assessories,2019,QTR 4,12,"15,070"
U.K.,Wales,Trevor P.,Trevor,Parr,Male,32,D4,Store 3,Tablets,2019,QTR 4,12,"5,217"
U.S.A.,Ohio,George C.,George,Campbell,Male,32,D4,Store 3,Smartphones,2019,QTR 4,12,"83,370"
U.S.A.,Ohio,George C.,George,Campbell,Male,32,D4,Store 3,Laptops,2019,QTR 4,12,"1,916"
U.S.A.,Ohio,George C.,George,Campbell,Male,32,D4,Store 3,Assessories,2019,QTR 4,12,"29,772"
U.S.A.,Ohio,George C.,George,Campbell,Male,32,D4,Store 3,Tablets,2019,QTR 4,12,"6,451"
U.S.A.,Las Vegas,Emma J.,Emma,Jones,Female,28,D5,Store 5,Smartphones,2019,QTR 4,12,"14,779"
U.S.A.,Las Vegas,Emma J.,Emma,Jones,Female,28,D5,Store 5,Laptops,2019,QTR 4,12,"2,033"
U.S.A.,Las Vegas,Emma J.,Emma,Jones,Female,28,D5,Store 5,Assessories,2019,QTR 4,12,"2,554"
U.S.A.,Las Vegas,Emma J.,Emma,Jones,Female,28,D5,Store 5,Tablets,2019,QTR 4,12,188
U.S.A.,New York,Bryan K.,Bryan,Kingston,Male,27,A1,Store 1,Smartphones,2019,QTR 4,12,"17,730"
U.S.A.,New York,Bryan K.,Bryan,Kingston,Male,27,A1,Store 1,Laptops,2019,QTR 4,12,"1,571"
U.S.A.,New York,Bryan K.,Bryan,Kingston,Male,27,A1,Store 1,Assessories,2019,QTR 4,12,"27,171"
U.S.A.,New York,Bryan K.,Bryan,Kingston,Male,27,A1,Store 1,Tablets,2019,QTR 4,12,"1,340"
Asia,Hong Kong,Louis N.,Louis,Ng,Male,44,A1,Store 1,Smartphones,2019,QTR 4,12,"230,596"
Asia,Hong Kong,Louis N.,Louis,Ng,Male,44,A1,Store 1,Laptops,2019,QTR 4,12,"30,874"
Asia,Hong Kong,Louis N.,Louis,Ng,Male,44,A1,Store 1,Assessories,2019,QTR 4,12,"73,698"
Asia,Hong Kong,Louis N.,Louis,Ng,Male,44,A1,Store 1,Tablets,2019,QTR 4,12,"13,381"
Asia,Hong Kong,Winnie C.,Winnie,Cheung,Female,35,C3,Store 2,Smartphones,2019,QTR 4,12,"52,795"
Asia,Hong Kong,Winnie C.,Winnie,Cheung,Female,35,C3,Store 2,Laptops,2019,QTR 4,12,"4,115"
Asia,Hong Kong,Winnie C.,Winnie,Cheung,Female,35,C3,Store 2,Assessories,2019,QTR 4,12,"7,232"
Asia,Hong Kong,Winnie C.,Winnie,Cheung,Female,35,C3,Store 2,Tablets,2019,QTR 4,12,"1,586"
Asia,Hong Kong,Edson L.,Edson,Lau,Male,28,D5,Store 5,Smartphones,2019,QTR 4,12,"49,583"
Asia,Hong Kong,Edson L.,Edson,Lau,Male,28,D5,Store 5,Laptops,2019,QTR 4,12,"5,990"
Asia,Hong Kong,Edson L.,Edson,Lau,Male,28,D5,Store 5,Assessories,2019,QTR 4,12,"9,020"
Asia,Hong Kong,Edson L.,Edson,Lau,Male,28,D5,Store 5,Tablets,2019,QTR 4,12,"1,916"
Asia,Japan,Toshiro T.,Toshiro,Takuji,Male,36,B2,Store 4,Smartphones,2019,QTR 4,12,"39,609"
Asia,Japan,Toshiro T.,Toshiro,Takuji,Male,36,B2,Store 4,Laptops,2019,QTR 4,12,"6,276"
Asia,Japan,Toshiro T.,Toshiro,Takuji,Male,36,B2,Store 4,Assessories,2019,QTR 4,12,"12,139"
Asia,Japan,Toshiro T.,Toshiro,Takuji,Male,36,B2,Store 4,Tablets,2019,QTR 4,12,"3,753"
Asia,Japan,Yui M.,Yui,Matsuko,Female,32,D4,Store 3,Smartphones,2019,QTR 4,12,"29,792"
Asia,Japan,Yui M.,Yui,Matsuko,Female,32,D4,Store 3,Laptops,2019,QTR 4,12,"1,088"
Asia,Japan,Yui M.,Yui,Matsuko,Female,32,D4,Store 3,Assessories,2019,QTR 4,12,"14,772"
Asia,Japan,Yui M.,Yui,Matsuko,Female,32,D4,Store 3,Tablets,2019,QTR 4,12,"2,770"
Asia,Singapore,Andrew T.,Andrew,Tan,Male,45,A1,Store 1,Smartphones,2019,QTR 4,12,"42,995"
Asia,Singapore,Andrew T.,Andrew,Tan,Male,45,A1,Store 1,Laptops,2019,QTR 4,12,"30,222"
Asia,Singapore,Andrew T.,Andrew,Tan,Male,45,A1,Store 1,Assessories,2019,QTR 4,12,"109,309"
Asia,Singapore,Andrew T.,Andrew,Tan,Male,45,A1,Store 1,Tablets,2019,QTR 4,12,"30,496"
Asia,Singapore,Jason W.,Jason,Wong,Male,38,B2,Store 4,Smartphones,2019,QTR 4,12,"20,871"
Asia,Singapore,Jason W.,Jason,Wong,Male,38,B2,Store 4,Laptops,2019,QTR 4,12,"3,163"
Asia,Singapore,Jason W.,Jason,Wong,Male,38,B2,Store 4,Assessories,2019,QTR 4,12,"8,799"
Asia,Singapore,Jason W.,Jason,Wong,Male,38,B2,Store 4,Tablets,2019,QTR 4,12,"1,855"
Asia,Singapore,Michelle L.,Michelle,Lim,Female,29,D5,Store 5,Smartphones,2019,QTR 4,12,"44,586"
Asia,Singapore,Michelle L.,Michelle,Lim,Female,29,D5,Store 5,Laptops,2019,QTR 4,12,"6,308"
Asia,Singapore,Michelle L.,Michelle,Lim,Female,29,D5,Store 5,Assessories,2019,QTR 4,12,"8,463"
Asia,Singapore,Michelle L.,Michelle,Lim,Female,29,D5,Store 5,Tablets,2019,QTR 4,12,"1,203"
Asia,Taiwan,Dennis C.,Dennis,Cheng,Male,35,B2,Store 4,Smartphones,2019,QTR 4,12,"108,191"
Asia,Taiwan,Dennis C.,Dennis,Cheng,Male,35,B2,Store 4,Laptops,2019,QTR 4,12,"10,358"
Asia,Taiwan,Dennis C.,Dennis,Cheng,Male,35,B2,Store 4,Assessories,2019,QTR 4,12,"12,340"
Asia,Taiwan,Dennis C.,Dennis,Cheng,Male,35,B2,Store 4,Tablets,2019,QTR 4,12,"3,672"
Asia,Taiwan,Aaron C.,Aaron,Cheng,Male,32,D4,Store 3,Smartphones,2019,QTR 4,12,"40,316"
Asia,Taiwan,Aaron C.,Aaron,Cheng,Male,32,D4,Store 3,Laptops,2019,QTR 4,12,"1,785"
Asia,Taiwan,Aaron C.,Aaron,Cheng,Male,32,D4,Store 3,Assessories,2019,QTR 4,12,997
Asia,Taiwan,Aaron C.,Aaron,Cheng,Male,32,D4,Store 3,Tablets,2019,QTR 4,12,"2,366"
U.K.,England,Jansen B.,Jansen,Brown,Male,46,A1,Store 1,Smartphones,2019,QTR 4,12,"95,891"
U.K.,England,Jansen B.,Jansen,Brown,Male,46,A1,Store 1,Laptops,2019,QTR 4,12,"17,242"
U.K.,England,Jansen B.,Jansen,Brown,Male,46,A1,Store 1,Assessories,2019,QTR 4,12,"20,100"
U.K.,England,Jansen B.,Jansen,Brown,Male,46,A1,Store 1,Tablets,2019,QTR 4,12,"7,134"
U.K.,England,Claire P.,Claire,Pullman,Female,38,B2,Store 4,Smartphones,2019,QTR 4,12,"19,992"
U.K.,England,Claire P.,Claire,Pullman,Female,38,B2,Store 4,Laptops,2019,QTR 4,12,"2,669"
U.K.,England,Claire P.,Claire,Pullman,Female,38,B2,Store 4,Assessories,2019,QTR 4,12,"7,309"
U.K.,England,Claire P.,Claire,Pullman,Female,38,B2,Store 4,Tablets,2019,QTR 4,12,"2,995"
U.K.,England,Simon W.,Simon,Walsh,Male,25,D5,Store 5,Smartphones,2019,QTR 4,12,"42,114"
U.K.,England,Simon W.,Simon,Walsh,Male,25,D5,Store 5,Laptops,2019,QTR 4,12,609
U.K.,England,Simon W.,Simon,Walsh,Male,25,D5,Store 5,Assessories,2019,QTR 4,12,"10,049"
U.K.,England,Simon W.,Simon,Walsh,Male,25,D5,Store 5,Tablets,2019,QTR 4,12,"4,067"
U.K.,Wales,Trevor P.,Trevor,Parr,Male,32,D4,Store 3,Smartphones,2019,QTR 4,12,"137,784"
U.K.,Wales,Trevor P.,Trevor,Parr,Male,32,D4,Store 3,Laptops,2019,QTR 4,12,"6,406"
U.K.,Wales,Trevor P.,Trevor,Parr,Male,32,D4,Store 3,Assessories,2019,QTR 4,12,"7,171"
U.K.,Wales,Trevor P.,Trevor,Parr,Male,32,D4,Store 3,Tablets,2019,QTR 4,12,"2,770"
U.S.A.,Ohio,George C.,George,Campbell,Male,32,D4,Store 3,Smartphones,2019,QTR 4,12,"118,531"
U.S.A.,Ohio,George C.,George,Campbell,Male,32,D4,Store 3,Laptops,2019,QTR 4,12,"3,805"
U.S.A.,Ohio,George C.,George,Campbell,Male,32,D4,Store 3,Assessories,2019,QTR 4,12,"32,065"
U.S.A.,Ohio,George C.,George,Campbell,Male,32,D4,Store 3,Tablets,2019,QTR 4,12,"4,510"
U.S.A.,Las Vegas,Emma J.,Emma,Jones,Female,28,D5,Store 5,Smartphones,2019,QTR 4,12,"16,762"
U.S.A.,Las Vegas,Emma J.,Emma,Jones,Female,28,D5,Store 5,Laptops,2019,QTR 4,12,"1,920"
U.S.A.,Las Vegas,Emma J.,Emma,Jones,Female,28,D5,Store 5,Assessories,2019,QTR 4,12,"4,711"
U.S.A.,Las Vegas,Emma J.,Emma,Jones,Female,28,D5,Store 5,Tablets,2019,QTR 4,12,"1,463"
U.S.A.,New York,Bryan K.,Bryan,Kingston,Male,27,A1,Store 1,Smartphones,2019,QTR 4,12,"206,312"
U.S.A.,New York,Bryan K.,Bryan,Kingston,Male,27,A1,Store 1,Laptops,2019,QTR 4,12,"5,099"
U.S.A.,New York,Bryan K.,Bryan,Kingston,Male,27,A1,Store 1,Assessories,2019,QTR 4,12,"53,619"
U.S.A.,New York,Bryan K.,Bryan,Kingston,Male,27,A1,Store 1,Tablets,2019,QTR 4,12,"8,012"
Asia,Hong Kong,Louis N.,Louis,Ng,Male,44,A1,Store 1,Smartphones,2020,QTR 1,1,"190,235"
Asia,Hong Kong,Louis N.,Louis,Ng,Male,44,A1,Store 1,Laptops,2020,QTR 1,1,"26,418"
Asia,Hong Kong,Louis N.,Louis,Ng,Male,44,A1,Store 1,Assessories,2020,QTR 1,1,"35,253"
Asia,Hong Kong,Louis N.,Louis,Ng,Male,44,A1,Store 1,Tablets,2020,QTR 1,1,"27,947"
Asia,Hong Kong,Winnie C.,Winnie,Cheung,Female,35,C3,Store 2,Smartphones,2020,QTR 1,1,"97,552"
Asia,Hong Kong,Winnie C.,Winnie,Cheung,Female,35,C3,Store 2,Laptops,2020,QTR 1,1,"11,855"
Asia,Hong Kong,Winnie C.,Winnie,Cheung,Female,35,C3,Store 2,Assessories,2020,QTR 1,1,"5,312"
Asia,Hong Kong,Winnie C.,Winnie,Cheung,Female,35,C3,Store 2,Tablets,2020,QTR 1,1,"4,619"
Asia,Hong Kong,Edson L.,Edson,Lau,Male,28,D5,Store 5,Smartphones,2020,QTR 1,1,"6,526"
Asia,Hong Kong,Edson L.,Edson,Lau,Male,28,D5,Store 5,Laptops,2020,QTR 1,1,"15,153"
Asia,Hong Kong,Edson L.,Edson,Lau,Male,28,D5,Store 5,Assessories,2020,QTR 1,1,"20,738"
Asia,Hong Kong,Edson L.,Edson,Lau,Male,28,D5,Store 5,Tablets,2020,QTR 1,1,"14,540"
Asia,Japan,Toshiro T.,Toshiro,Takuji,Male,36,B2,Store 4,Smartphones,2020,QTR 1,1,"38,289"
Asia,Japan,Toshiro T.,Toshiro,Takuji,Male,36,B2,Store 4,Laptops,2020,QTR 1,1,"15,298"
Asia,Japan,Toshiro T.,Toshiro,Takuji,Male,36,B2,Store 4,Assessories,2020,QTR 1,1,"19,073"
Asia,Japan,Toshiro T.,Toshiro,Takuji,Male,36,B2,Store 4,Tablets,2020,QTR 1,1,"31,169"
Asia,Japan,Yui M.,Yui,Matsuko,Female,32,D4,Store 3,Smartphones,2020,QTR 1,1,"20,214"
Asia,Japan,Yui M.,Yui,Matsuko,Female,32,D4,Store 3,Laptops,2020,QTR 1,1,"7,848"
Asia,Japan,Yui M.,Yui,Matsuko,Female,32,D4,Store 3,Assessories,2020,QTR 1,1,"18,106"
Asia,Japan,Yui M.,Yui,Matsuko,Female,32,D4,Store 3,Tablets,2020,QTR 1,1,"14,969"
Asia,Singapore,Andrew T.,Andrew,Tan,Male,45,A1,Store 1,Smartphones,2020,QTR 1,1,"90,132"
Asia,Singapore,Andrew T.,Andrew,Tan,Male,45,A1,Store 1,Laptops,2020,QTR 1,1,"48,491"
Asia,Singapore,Andrew T.,Andrew,Tan,Male,45,A1,Store 1,Assessories,2020,QTR 1,1,"6,213"
Asia,Singapore,Andrew T.,Andrew,Tan,Male,45,A1,Store 1,Tablets,2020,QTR 1,1,"72,097"
Asia,Singapore,Jason W.,Jason,Wong,Male,38,B2,Store 4,Smartphones,2020,QTR 1,1,"220,297"
Asia,Singapore,Jason W.,Jason,Wong,Male,38,B2,Store 4,Laptops,2020,QTR 1,1,"14,585"
Asia,Singapore,Jason W.,Jason,Wong,Male,38,B2,Store 4,Assessories,2020,QTR 1,1,"35,889"
Asia,Singapore,Jason W.,Jason,Wong,Male,38,B2,Store 4,Tablets,2020,QTR 1,1,"41,166"
Asia,Singapore,Michelle L.,Michelle,Lim,Female,29,D5,Store 5,Smartphones,2020,QTR 1,1,"51,614"
Asia,Singapore,Michelle L.,Michelle,Lim,Female,29,D5,Store 5,Laptops,2020,QTR 1,1,"8,072"
Asia,Singapore,Michelle L.,Michelle,Lim,Female,29,D5,Store 5,Assessories,2020,QTR 1,1,"16,751"
Asia,Singapore,Michelle L.,Michelle,Lim,Female,29,D5,Store 5,Tablets,2020,QTR 1,1,"17,239"
Asia,Taiwan,Dennis C.,Dennis,Cheng,Male,35,B2,Store 4,Smartphones,2020,QTR 1,1,"191,785"
Asia,Taiwan,Dennis C.,Dennis,Cheng,Male,35,B2,Store 4,Laptops,2020,QTR 1,1,"12,078"
Asia,Taiwan,Dennis C.,Dennis,Cheng,Male,35,B2,Store 4,Assessories,2020,QTR 1,1,"33,637"
Asia,Taiwan,Dennis C.,Dennis,Cheng,Male,35,B2,Store 4,Tablets,2020,QTR 1,1,"46,558"
Asia,Taiwan,Aaron C.,Aaron,Cheng,Male,32,D4,Store 3,Smartphones,2020,QTR 1,1,"24,930"
Asia,Taiwan,Aaron C.,Aaron,Cheng,Male,32,D4,Store 3,Laptops,2020,QTR 1,1,595
Asia,Taiwan,Aaron C.,Aaron,Cheng,Male,32,D4,Store 3,Assessories,2020,QTR 1,1,"6,574"
Asia,Taiwan,Aaron C.,Aaron,Cheng,Male,32,D4,Store 3,Tablets,2020,QTR 1,1,"5,113"
U.K.,England,Jansen B.,Jansen,Brown,Male,46,A1,Store 1,Smartphones,2020,QTR 1,1,"234,678"
U.K.,England,Jansen B.,Jansen,Brown,Male,46,A1,Store 1,Laptops,2020,QTR 1,1,"52,573"
U.K.,England,Jansen B.,Jansen,Brown,Male,46,A1,Store 1,Assessories,2020,QTR 1,1,"58,860"
U.K.,England,Jansen B.,Jansen,Brown,Male,46,A1,Store 1,Tablets,2020,QTR 1,1,"121,612"
U.K.,England,Claire P.,Claire,Pullman,Female,38,B2,Store 4,Smartphones,2020,QTR 1,1,"102,797"
U.K.,England,Claire P.,Claire,Pullman,Female,38,B2,Store 4,Laptops,2020,QTR 1,1,"68,113"
U.K.,England,Claire P.,Claire,Pullman,Female,38,B2,Store 4,Assessories,2020,QTR 1,1,"44,945"
U.K.,England,Claire P.,Claire,Pullman,Female,38,B2,Store 4,Tablets,2020,QTR 1,1,"94,479"
U.K.,England,Simon W.,Simon,Walsh,Male,25,D5,Store 5,Smartphones,2020,QTR 1,1,"55,199"
U.K.,England,Simon W.,Simon,Walsh,Male,25,D5,Store 5,Laptops,2020,QTR 1,1,"4,879"
U.K.,England,Simon W.,Simon,Walsh,Male,25,D5,Store 5,Assessories,2020,QTR 1,1,"9,876"
U.K.,England,Simon W.,Simon,Walsh,Male,25,D5,Store 5,Tablets,2020,QTR 1,1,"6,073"
U.K.,Wales,Trevor P.,Trevor,Parr,Male,32,D4,Store 3,Smartphones,2020,QTR 1,1,"50,446"
U.K.,Wales,Trevor P.,Trevor,Parr,Male,32,D4,Store 3,Laptops,2020,QTR 1,1,"26,621"
U.K.,Wales,Trevor P.,Trevor,Parr,Male,32,D4,Store 3,Assessories,2020,QTR 1,1,"7,114"
U.K.,Wales,Trevor P.,Trevor,Parr,Male,32,D4,Store 3,Tablets,2020,QTR 1,1,"28,332"
U.S.A.,Ohio,George C.,George,Campbell,Male,32,D4,Store 3,Smartphones,2020,QTR 1,1,"63,618"
U.S.A.,Ohio,George C.,George,Campbell,Male,32,D4,Store 3,Laptops,2020,QTR 1,1,"34,152"
U.S.A.,Ohio,George C.,George,Campbell,Male,32,D4,Store 3,Assessories,2020,QTR 1,1,"8,466"
U.S.A.,Ohio,George C.,George,Campbell,Male,32,D4,Store 3,Tablets,2020,QTR 1,1,"57,925"
U.S.A.,Las Vegas,Emma J.,Emma,Jones,Female,28,D5,Store 5,Smartphones,2020,QTR 1,1,"53,735"
U.S.A.,Las Vegas,Emma J.,Emma,Jones,Female,28,D5,Store 5,Laptops,2020,QTR 1,1,"13,784"
U.S.A.,Las Vegas,Emma J.,Emma,Jones,Female,28,D5,Store 5,Assessories,2020,QTR 1,1,"19,431"
U.S.A.,Las Vegas,Emma J.,Emma,Jones,Female,28,D5,Store 5,Tablets,2020,QTR 1,1,"9,127"
U.S.A.,New York,Bryan K.,Bryan,Kingston,Male,27,A1,Store 1,Smartphones,2020,QTR 1,1,"119,085"
U.S.A.,New York,Bryan K.,Bryan,Kingston,Male,27,A1,Store 1,Laptops,2020,QTR 1,1,"5,447"
U.S.A.,New York,Bryan K.,Bryan,Kingston,Male,27,A1,Store 1,Assessories,2020,QTR 1,1,"4,201"
U.S.A.,New York,Bryan K.,Bryan,Kingston,Male,27,A1,Store 1,Tablets,2020,QTR 1,1,"17,713"
Asia,Hong Kong,Louis N.,Louis,Ng,Male,44,A1,Store 1,Smartphones,2020,QTR 1,1,"219,172"
Asia,Hong Kong,Louis N.,Louis,Ng,Male,44,A1,Store 1,Laptops,2020,QTR 1,1,"64,055"
Asia,Hong Kong,Louis N.,Louis,Ng,Male,44,A1,Store 1,Assessories,2020,QTR 1,1,"72,568"
Asia,Hong Kong,Louis N.,Louis,Ng,Male,44,A1,Store 1,Tablets,2020,QTR 1,1,"78,456"
Asia,Hong Kong,Winnie C.,Winnie,Cheung,Female,35,C3,Store 2,Smartphones,2020,QTR 1,1,"11,630"
Asia,Hong Kong,Winnie C.,Winnie,Cheung,Female,35,C3,Store 2,Laptops,2020,QTR 1,1,"35,333"
Asia,Hong Kong,Winnie C.,Winnie,Cheung,Female,35,C3,Store 2,Assessories,2020,QTR 1,1,"43,740"
Asia,Hong Kong,Winnie C.,Winnie,Cheung,Female,35,C3,Store 2,Tablets,2020,QTR 1,1,"53,927"
Asia,Hong Kong,Edson L.,Edson,Lau,Male,28,D5,Store 5,Smartphones,2020,QTR 1,1,"59,946"
Asia,Hong Kong,Edson L.,Edson,Lau,Male,28,D5,Store 5,Laptops,2020,QTR 1,1,"11,435"
Asia,Hong Kong,Edson L.,Edson,Lau,Male,28,D5,Store 5,Assessories,2020,QTR 1,1,"11,091"
Asia,Hong Kong,Edson L.,Edson,Lau,Male,28,D5,Store 5,Tablets,2020,QTR 1,1,"4,539"
Asia,Japan,Toshiro T.,Toshiro,Takuji,Male,36,B2,Store 4,Smartphones,2020,QTR 1,1,"62,956"
Asia,Japan,Toshiro T.,Toshiro,Takuji,Male,36,B2,Store 4,Laptops,2020,QTR 1,1,"16,520"
Asia,Japan,Toshiro T.,Toshiro,Takuji,Male,36,B2,Store 4,Assessories,2020,QTR 1,1,"6,958"
Asia,Japan,Toshiro T.,Toshiro,Takuji,Male,36,B2,Store 4,Tablets,2020,QTR 1,1,"30,898"
Asia,Japan,Yui M.,Yui,Matsuko,Female,32,D4,Store 3,Smartphones,2020,QTR 1,1,"38,143"
Asia,Japan,Yui M.,Yui,Matsuko,Female,32,D4,Store 3,Laptops,2020,QTR 1,1,"16,424"
Asia,Japan,Yui M.,Yui,Matsuko,Female,32,D4,Store 3,Assessories,2020,QTR 1,1,"13,831"
Asia,Japan,Yui M.,Yui,Matsuko,Female,32,D4,Store 3,Tablets,2020,QTR 1,1,"3,508"
Asia,Singapore,Andrew T.,Andrew,Tan,Male,45,A1,Store 1,Smartphones,2020,QTR 1,1,"214,897"
Asia,Singapore,Andrew T.,Andrew,Tan,Male,45,A1,Store 1,Laptops,2020,QTR 1,1,"73,424"
Asia,Singapore,Andrew T.,Andrew,Tan,Male,45,A1,Store 1,Assessories,2020,QTR 1,1,"7,268"
Asia,Singapore,Andrew T.,Andrew,Tan,Male,45,A1,Store 1,Tablets,2020,QTR 1,1,"36,742"
Asia,Singapore,Jason W.,Jason,Wong,Male,38,B2,Store 4,Smartphones,2020,QTR 1,1,"73,323"
Asia,Singapore,Jason W.,Jason,Wong,Male,38,B2,Store 4,Laptops,2020,QTR 1,1,"41,038"
Asia,Singapore,Jason W.,Jason,Wong,Male,38,B2,Store 4,Assessories,2020,QTR 1,1,"54,729"
Asia,Singapore,Jason W.,Jason,Wong,Male,38,B2,Store 4,Tablets,2020,QTR 1,1,"25,629"
Asia,Singapore,Michelle L.,Michelle,Lim,Female,29,D5,Store 5,Smartphones,2020,QTR 1,1,"49,958"
Asia,Singapore,Michelle L.,Michelle,Lim,Female,29,D5,Store 5,Laptops,2020,QTR 1,1,"11,940"
Asia,Singapore,Michelle L.,Michelle,Lim,Female,29,D5,Store 5,Assessories,2020,QTR 1,1,"17,692"
Asia,Singapore,Michelle L.,Michelle,Lim,Female,29,D5,Store 5,Tablets,2020,QTR 1,1,"9,252"
Asia,Taiwan,Dennis C.,Dennis,Cheng,Male,35,B2,Store 4,Smartphones,2020,QTR 1,1,"145,735"
Asia,Taiwan,Dennis C.,Dennis,Cheng,Male,35,B2,Store 4,Laptops,2020,QTR 1,1,"35,418"
Asia,Taiwan,Dennis C.,Dennis,Cheng,Male,35,B2,Store 4,Assessories,2020,QTR 1,1,"38,382"
Asia,Taiwan,Dennis C.,Dennis,Cheng,Male,35,B2,Store 4,Tablets,2020,QTR 1,1,"31,288"
Asia,Taiwan,Aaron C.,Aaron,Cheng,Male,32,D4,Store 3,Smartphones,2020,QTR 1,1,"34,605"
Asia,Taiwan,Aaron C.,Aaron,Cheng,Male,32,D4,Store 3,Laptops,2020,QTR 1,1,"5,293"
Asia,Taiwan,Aaron C.,Aaron,Cheng,Male,32,D4,Store 3,Assessories,2020,QTR 1,1,"1,786"
Asia,Taiwan,Aaron C.,Aaron,Cheng,Male,32,D4,Store 3,Tablets,2020,QTR 1,1,"11,031"
U.K.,England,Jansen B.,Jansen,Brown,Male,46,A1,Store 1,Smartphones,2020,QTR 1,1,"66,961"
U.K.,England,Jansen B.,Jansen,Brown,Male,46,A1,Store 1,Laptops,2020,QTR 1,1,"34,134"
U.K.,England,Jansen B.,Jansen,Brown,Male,46,A1,Store 1,Assessories,2020,QTR 1,1,"34,451"
U.K.,England,Jansen B.,Jansen,Brown,Male,46,A1,Store 1,Tablets,2020,QTR 1,1,"86,569"
U.K.,England,Claire P.,Claire,Pullman,Female,38,B2,Store 4,Smartphones,2020,QTR 1,1,"89,349"
U.K.,England,Claire P.,Claire,Pullman,Female,38,B2,Store 4,Laptops,2020,QTR 1,1,"53,149"
U.K.,England,Claire P.,Claire,Pullman,Female,38,B2,Store 4,Assessories,2020,QTR 1,1,"53,009"
U.K.,England,Claire P.,Claire,Pullman,Female,38,B2,Store 4,Tablets,2020,QTR 1,1,"41,851"
U.K.,England,Simon W.,Simon,Walsh,Male,25,D5,Store 5,Smartphones,2020,QTR 1,1,"24,368"
U.K.,England,Simon W.,Simon,Walsh,Male,25,D5,Store 5,Laptops,2020,QTR 1,1,"15,759"
U.K.,England,Simon W.,Simon,Walsh,Male,25,D5,Store 5,Assessories,2020,QTR 1,1,"17,803"
U.K.,England,Simon W.,Simon,Walsh,Male,25,D5,Store 5,Tablets,2020,QTR 1,1,"18,111"
